timestamp,open,high,low,close,volume
2025-03-28 07:42:00,86177.5,86205.0,86162.5,86187.5,5.12261893
2025-03-28 07:43:00,86190.0,86207.5,86137.5,86137.5,1.20022765
2025-03-28 07:44:00,86140.0,86200.0,86140.0,86150.0,2.19573222
2025-03-28 07:45:00,86150.0,86197.5,86115.0,86197.5,0.88516184
2025-03-28 07:46:00,86200.0,86245.0,86145.0,86145.0,2.69475052
2025-03-28 07:47:00,86145.0,86145.0,86100.0,86100.0,1.30490246
2025-03-28 07:48:00,86085.0,86167.5,86065.0,86167.5,5.11695867
2025-03-28 07:49:00,86197.5,86227.5,86185.0,86185.0,1.07720159
2025-03-28 07:50:00,86157.5,86157.5,86110.0,86122.5,0.49023983
2025-03-28 07:51:00,86122.5,86165.0,86122.5,86165.0,2.37315145
2025-03-28 07:52:00,86142.5,86142.5,86102.5,86102.5,2.49992072
2025-03-28 07:53:00,86105.0,86145.0,86105.0,86137.5,0.78380357
2025-03-28 07:54:00,86155.0,86162.5,86122.5,86142.5,2.2521319
2025-03-28 07:55:00,86117.5,86117.5,86080.0,86082.5,0.87614095
2025-03-28 07:56:00,86090.0,86112.5,86090.0,86112.5,0.3271472
2025-03-28 07:57:00,86135.0,86190.0,86100.0,86190.0,1.86550362
2025-03-28 07:58:00,86175.0,86180.0,86145.0,86145.0,2.40226388
2025-03-28 07:59:00,86122.5,86127.5,86122.5,86127.5,0.23477012
2025-03-28 08:00:00,86130.0,86135.0,86117.5,86135.0,0.27201955
2025-03-28 08:01:00,86147.5,86155.0,86092.5,86092.5,13.44929675
2025-03-28 08:02:00,86092.5,86225.0,86092.5,86225.0,6.40992542
2025-03-28 08:03:00,86237.5,86252.5,86185.0,86237.5,2.67527654
2025-03-28 08:04:00,86245.0,86312.5,86245.0,86282.5,2.25929805
2025-03-28 08:05:00,86290.0,86290.0,86250.0,86250.0,0.46104811
2025-03-28 08:06:00,86250.0,86282.5,86250.0,86280.0,6.60065815
2025-03-28 08:07:00,86327.5,86327.5,86302.5,86305.0,3.3509869
2025-03-28 08:08:00,86330.0,86335.0,86292.5,86305.0,0.36305651
2025-03-28 08:09:00,86320.0,86327.5,86302.5,86327.5,0.20750941
2025-03-28 08:10:00,86335.0,86335.0,86307.5,86335.0,0.61644764
2025-03-28 08:11:00,86297.5,86297.5,86247.5,86247.5,0.0315305
2025-03-28 08:12:00,86285.0,86285.0,86260.0,86260.0,0.07800315
2025-03-28 08:13:00,86277.5,86277.5,86245.0,86245.0,0.20799022
2025-03-28 08:14:00,86230.0,86245.0,86227.5,86235.0,0.23852326
2025-03-28 08:15:00,86210.0,86217.5,86210.0,86217.5,0.04767255
2025-03-28 08:16:00,86310.0,86310.0,86310.0,86310.0,0.0126289
2025-03-28 08:17:00,86242.5,86280.0,86242.5,86280.0,0.09763001
2025-03-28 08:18:00,86270.0,86270.0,86210.0,86210.0,0.21244384
2025-03-28 08:19:00,86190.0,86190.0,86170.0,86175.0,0.09015597
2025-03-28 08:20:00,86180.0,86182.5,86132.5,86132.5,0.12779255
2025-03-28 08:21:00,86132.5,86132.5,86090.0,86102.5,0.22526405
2025-03-28 08:22:00,86047.5,86100.0,86045.0,86100.0,0.22344919
2025-03-28 08:23:00,86060.0,86060.0,86060.0,86060.0,0.02207762
2025-03-28 08:24:00,86047.5,86047.5,86047.5,86047.5,0.01859438
2025-03-28 08:25:00,86057.5,86072.5,86020.0,86020.0,0.18044118
2025-03-28 08:26:00,86037.5,86037.5,86037.5,86037.5,0.03835537
2025-03-28 08:27:00,86040.0,86082.5,86040.0,86082.5,0.05729427
2025-03-28 08:28:00,86032.5,86032.5,86010.0,86025.0,0.0932274
2025-03-28 08:29:00,86067.5,86180.0,86042.5,86042.5,5.80620899
2025-03-28 08:30:00,86025.0,86027.5,86025.0,86027.5,0.04440511
2025-03-28 08:31:00,86020.0,86087.5,86020.0,86087.5,3.80862438
2025-03-28 08:32:00,86102.5,86102.5,86075.0,86077.5,0.45197811
2025-03-28 08:33:00,86070.0,86072.5,86052.5,86052.5,0.18114331
2025-03-28 08:34:00,86037.5,86042.5,86035.0,86035.0,0.63737081
2025-03-28 08:35:00,86020.0,86020.0,86012.5,86012.5,0.04778009
2025-03-28 08:36:00,86010.0,86022.5,86010.0,86022.5,0.65873126
2025-03-28 08:37:00,86022.5,86070.0,86022.5,86062.5,3.74165126
2025-03-28 08:38:00,86070.0,86075.0,86057.5,86062.5,1.69269534
2025-03-28 08:39:00,86062.5,86065.0,86057.5,86057.5,1.69912446
2025-03-28 08:40:00,86047.5,86047.5,86017.5,86025.0,2.22747808
2025-03-28 08:41:00,86020.0,86060.0,86020.0,86060.0,3.26117069
2025-03-28 08:42:00,86070.0,86105.0,86070.0,86090.0,2.37474263
2025-03-28 08:43:00,86090.0,86130.0,86075.0,86112.5,3.43319782
2025-03-28 08:44:00,86120.0,86142.5,86107.5,86107.5,1.2427698
2025-03-28 08:45:00,86107.5,86155.0,86107.5,86127.5,1.02556198
2025-03-28 08:46:00,86172.5,86217.5,86170.0,86217.5,0.83383581
2025-03-28 08:47:00,86285.0,86317.5,86277.5,86317.5,1.0366346
2025-03-28 08:48:00,86290.0,86330.0,86290.0,86330.0,0.4678016
2025-03-28 08:49:00,86350.0,86382.5,86350.0,86375.0,0.05418276
2025-03-28 08:50:00,86372.5,86372.5,86350.0,86350.0,0.41484526
2025-03-28 08:51:00,86350.0,86350.0,86305.0,86305.0,1.24281914
2025-03-28 08:52:00,86290.0,86290.0,86265.0,86265.0,0.40242628
2025-03-28 08:53:00,86265.0,86265.0,86265.0,86265.0,0.0
2025-03-28 08:54:00,86252.5,86252.5,86252.5,86252.5,0.00127533
2025-03-28 08:55:00,86250.0,86250.0,86250.0,86250.0,0.05901449
2025-03-28 08:56:00,86250.0,86250.0,86250.0,86250.0,0.0
2025-03-28 08:57:00,86210.0,86210.0,86210.0,86210.0,0.02006728
2025-03-28 08:58:00,86210.0,86210.0,86210.0,86210.0,0.0
2025-03-28 08:59:00,86230.0,86230.0,86230.0,86230.0,0.00057984
2025-03-28 09:00:00,86197.5,86197.5,86197.5,86197.5,0.00139215
2025-03-28 09:01:00,86200.0,86242.5,86200.0,86242.5,2.27771187
2025-03-28 09:02:00,86242.5,86242.5,86242.5,86242.5,0.0
2025-03-28 09:03:00,86225.0,86245.0,86225.0,86245.0,0.02481852
2025-03-28 09:04:00,86207.5,86207.5,86207.5,86207.5,0.01925587
2025-03-28 09:05:00,86197.5,86197.5,86197.5,86197.5,0.0926941
2025-03-28 09:06:00,86192.5,86215.0,86192.5,86200.0,0.05766145
2025-03-28 09:07:00,86200.0,86200.0,86200.0,86200.0,0.0
2025-03-28 09:08:00,86200.0,86250.0,86200.0,86250.0,0.06310497
2025-03-28 09:09:00,86252.5,86252.5,86252.5,86252.5,0.00104345
2025-03-28 09:10:00,86165.0,86165.0,86120.0,86120.0,0.45893723
2025-03-28 09:11:00,86100.0,86110.0,86100.0,86110.0,0.0257833
2025-03-28 09:12:00,86112.5,86112.5,86112.5,86112.5,0.01509653
2025-03-28 09:13:00,86115.0,86115.0,86115.0,86115.0,0.04064333
2025-03-28 09:14:00,86090.0,86090.0,86085.0,86085.0,0.23510296
2025-03-28 09:15:00,86085.0,86115.0,86085.0,86115.0,0.21094298
2025-03-28 09:16:00,86127.5,86127.5,86127.5,86127.5,0.08185539
2025-03-28 09:17:00,86127.5,86127.5,86127.5,86127.5,0.0
2025-03-28 09:18:00,86075.0,86075.0,86075.0,86075.0,0.11617775
2025-03-28 09:19:00,86042.5,86110.0,86042.5,86110.0,0.0556448
2025-03-28 09:20:00,86150.0,86232.5,86150.0,86232.5,0.08178684
2025-03-28 09:21:00,86217.5,86247.5,86217.5,86242.5,0.45338549
2025-03-28 09:22:00,86207.5,86207.5,86180.0,86180.0,0.47260244
2025-03-28 09:23:00,86185.0,86185.0,86185.0,86185.0,0.01995707
2025-03-28 09:24:00,86185.0,86185.0,86185.0,86185.0,0.0
2025-03-28 09:25:00,86185.0,86185.0,86185.0,86185.0,0.0
2025-03-28 09:26:00,86192.5,86262.5,86192.5,86230.0,0.11820748
2025-03-28 09:27:00,86235.0,86310.0,86235.0,86310.0,0.24631721
2025-03-28 09:28:00,86290.0,86290.0,86285.0,86285.0,0.33273037
2025-03-28 09:29:00,86292.5,86345.0,86292.5,86345.0,0.65123144
2025-03-28 09:30:00,86335.0,86335.0,86327.5,86327.5,1.58568047
2025-03-28 09:31:00,86327.5,86327.5,86327.5,86327.5,0.0
2025-03-28 09:32:00,86315.0,86315.0,86315.0,86315.0,0.00324393
2025-03-28 09:33:00,86315.0,86380.0,86315.0,86380.0,0.44480812
2025-03-28 09:34:00,86397.5,86430.0,86397.5,86430.0,0.80364999
2025-03-28 09:35:00,86430.0,86430.0,86405.0,86405.0,0.25446793
2025-03-28 09:36:00,86352.5,86352.5,86322.5,86322.5,0.04007529
2025-03-28 09:37:00,86320.0,86320.0,86320.0,86320.0,0.02004171
2025-03-28 09:38:00,86292.5,86292.5,86292.5,86292.5,0.18228699
2025-03-28 09:39:00,86242.5,86247.5,86242.5,86247.5,0.23455869
2025-03-28 09:40:00,86230.0,86242.5,86230.0,86242.5,0.24929993
2025-03-28 09:41:00,86245.0,86297.5,86192.5,86292.5,6.39485812
2025-03-28 09:42:00,86272.5,86327.5,86272.5,86305.0,1.86692301
2025-03-28 09:43:00,86305.0,86305.0,86262.5,86270.0,1.88038281
2025-03-28 09:44:00,86270.0,86270.0,86242.5,86242.5,0.3382786
2025-03-28 09:45:00,86240.0,86240.0,86195.0,86195.0,0.83204446
2025-03-28 09:46:00,86197.5,86197.5,86145.0,86145.0,0.4814781
2025-03-28 09:47:00,86137.5,86142.5,86137.5,86142.5,0.06652038
2025-03-28 09:48:00,86135.0,86135.0,86130.0,86130.0,0.40066362
2025-03-28 09:49:00,86135.0,86162.5,86135.0,86162.5,1.11915661
2025-03-28 09:50:00,86165.0,86165.0,86102.5,86102.5,1.19581362
2025-03-28 09:51:00,86120.0,86137.5,86120.0,86125.0,0.70498714
2025-03-28 09:52:00,86130.0,86130.0,86097.5,86097.5,0.49884216
2025-03-28 09:53:00,86120.0,86142.5,86120.0,86142.5,0.16312677
2025-03-28 09:54:00,86147.5,86190.0,86147.5,86190.0,0.6734094
2025-03-28 09:55:00,86197.5,86197.5,86132.5,86132.5,1.5937041
2025-03-28 09:56:00,86135.0,86137.5,86117.5,86125.0,0.77405448
2025-03-28 09:57:00,86137.5,86167.5,86137.5,86155.0,0.60191506
2025-03-28 09:58:00,86167.5,86167.5,86152.5,86165.0,0.37418758
2025-03-28 09:59:00,86155.0,86155.0,86155.0,86155.0,1.23051218
2025-03-28 10:00:00,86172.5,86202.5,86137.5,86202.5,0.91084626
2025-03-28 10:01:00,86180.0,86180.0,86127.5,86127.5,0.89649373
2025-03-28 10:02:00,86135.0,86135.0,86085.0,86085.0,0.42632817
2025-03-28 10:03:00,86072.5,86095.0,86067.5,86082.5,0.98762386
2025-03-28 10:04:00,86032.5,86035.0,86032.5,86035.0,0.47050681
2025-03-28 10:05:00,86050.0,86095.0,86050.0,86095.0,0.47032059
2025-03-28 10:06:00,86077.5,86077.5,86077.5,86077.5,0.61379844
2025-03-28 10:07:00,86075.0,86105.0,86075.0,86105.0,0.04542182
2025-03-28 10:08:00,86155.0,86180.0,86155.0,86180.0,0.04294013
2025-03-28 10:09:00,86205.0,86247.5,86205.0,86247.5,0.09276556
2025-03-28 10:10:00,86250.0,86260.0,86230.0,86260.0,0.72884414
2025-03-28 10:11:00,86262.5,86262.5,86262.5,86262.5,0.08114766
2025-03-28 10:12:00,86257.5,86257.5,86257.5,86257.5,0.02005623
2025-03-28 10:13:00,86257.5,86257.5,86257.5,86257.5,0.0
2025-03-28 10:14:00,86215.0,86215.0,86215.0,86215.0,0.0010439
2025-03-28 10:15:00,86192.5,86192.5,86172.5,86172.5,0.02053556
2025-03-28 10:16:00,86172.5,86172.5,86172.5,86172.5,0.0
2025-03-28 10:17:00,86130.0,86162.5,86130.0,86162.5,0.05826209
2025-03-28 10:18:00,86162.5,86162.5,86162.5,86162.5,0.0
2025-03-28 10:19:00,86162.5,86162.5,86162.5,86162.5,0.0
2025-03-28 10:20:00,86185.0,86187.5,86185.0,86187.5,0.08005865
2025-03-28 10:21:00,86210.0,86210.0,86177.5,86195.0,0.08840584
2025-03-28 10:22:00,86195.0,86195.0,86195.0,86195.0,0.0
2025-03-28 10:23:00,86230.0,86242.5,86230.0,86242.5,0.14147294
2025-03-28 10:24:00,86252.5,86252.5,86227.5,86227.5,0.09821686
2025-03-28 10:25:00,86235.0,86235.0,86235.0,86235.0,0.06261959
2025-03-28 10:26:00,86235.0,86235.0,86235.0,86235.0,0.0
2025-03-28 10:27:00,86235.0,86235.0,86235.0,86235.0,0.0
2025-03-28 10:28:00,86192.5,86210.0,86192.5,86210.0,0.1160076
2025-03-28 10:29:00,86232.5,86232.5,86232.5,86232.5,0.04279129
2025-03-28 10:30:00,86265.0,86265.0,86227.5,86227.5,0.1378651
2025-03-28 10:31:00,86252.5,86255.0,86252.5,86255.0,0.05947649
2025-03-28 10:32:00,86252.5,86252.5,86240.0,86252.5,0.19072751
2025-03-28 10:33:00,86225.0,86235.0,86225.0,86235.0,0.11028909
2025-03-28 10:34:00,86235.0,86235.0,86235.0,86235.0,0.0
2025-03-28 10:35:00,86182.5,86182.5,86182.5,86182.5,0.01995765
2025-03-28 10:36:00,86167.5,86167.5,86167.5,86167.5,0.00104448
2025-03-28 10:37:00,86152.5,86157.5,86152.5,86157.5,0.05478541
2025-03-28 10:38:00,86157.5,86157.5,86157.5,86157.5,0.0
2025-03-28 10:39:00,86170.0,86170.0,86170.0,86170.0,0.05802483
2025-03-28 10:40:00,86170.0,86170.0,86170.0,86170.0,0.0
2025-03-28 10:41:00,86157.5,86157.5,86135.0,86135.0,0.13499056
2025-03-28 10:42:00,86145.0,86145.0,86145.0,86145.0,0.09994776
2025-03-28 10:43:00,86142.5,86145.0,86137.5,86137.5,0.46714072
2025-03-28 10:44:00,86140.0,86140.0,86140.0,86140.0,0.09322034
2025-03-28 10:45:00,86125.0,86125.0,86125.0,86125.0,0.05840348
2025-03-28 10:46:00,86117.5,86127.5,86105.0,86127.5,0.29344606
2025-03-28 10:47:00,86127.5,86127.5,86127.5,86127.5,0.0
2025-03-28 10:48:00,86127.5,86130.0,86127.5,86130.0,0.03541204
2025-03-28 10:49:00,86130.0,86130.0,86130.0,86130.0,0.0
2025-03-28 10:50:00,86130.0,86130.0,86130.0,86130.0,0.0
2025-03-28 10:51:00,86130.0,86130.0,86130.0,86130.0,0.0
2025-03-28 10:52:00,86112.5,86115.0,86112.5,86115.0,0.19961737
2025-03-28 10:53:00,86115.0,86115.0,86115.0,86115.0,0.0
2025-03-28 10:54:00,86115.0,86115.0,86115.0,86115.0,0.0
2025-03-28 10:55:00,86035.0,86035.0,86000.0,86000.0,0.48560198
2025-03-28 10:56:00,86002.5,86002.5,85947.5,85947.5,0.25606007
2025-03-28 10:57:00,85947.5,85947.5,85947.5,85947.5,0.0
2025-03-28 10:58:00,85952.5,85952.5,85947.5,85947.5,0.20570029
2025-03-28 10:59:00,85927.5,85965.0,85927.5,85965.0,0.337981
2025-03-28 11:00:00,85970.0,86010.0,85957.5,86010.0,0.38916931
2025-03-28 11:01:00,85992.5,85997.5,85992.5,85997.5,0.07849182
2025-03-28 11:02:00,86020.0,86045.0,86000.0,86000.0,0.25991825
2025-03-28 11:03:00,85970.0,85970.0,85912.5,85912.5,0.44581068
2025-03-28 11:04:00,85912.5,85912.5,85912.5,85912.5,0.05854794
2025-03-28 11:05:00,85907.5,85957.5,85907.5,85957.5,0.1685221
2025-03-28 11:06:00,85970.0,85970.0,85952.5,85952.5,0.07271453
2025-03-28 11:07:00,85935.0,85937.5,85935.0,85937.5,0.07854604
2025-03-28 11:08:00,85910.0,85925.0,85910.0,85925.0,0.13210992
2025-03-28 11:09:00,85937.5,85962.5,85937.5,85962.5,0.15660386
2025-03-28 11:10:00,85977.5,85977.5,85962.5,85962.5,0.15330913
2025-03-28 11:11:00,85947.5,85950.0,85917.5,85917.5,0.09820013
2025-03-28 11:12:00,85917.5,85917.5,85917.5,85917.5,0.0
2025-03-28 11:13:00,85872.5,85872.5,85872.5,85872.5,0.05950683
2025-03-28 11:14:00,85870.0,85870.0,85852.5,85852.5,0.25620544
2025-03-28 11:15:00,85852.5,85867.5,85852.5,85867.5,0.24249643
2025-03-28 11:16:00,85880.0,85905.0,85880.0,85905.0,0.83245712
2025-03-28 11:17:00,85910.0,85965.0,85910.0,85950.0,1.15069439
2025-03-28 11:18:00,85940.0,85947.5,85922.5,85932.5,0.34585947
2025-03-28 11:19:00,85942.5,85987.5,85942.5,85987.5,0.72798962
2025-03-28 11:20:00,86000.0,86015.0,86000.0,86015.0,0.70609848
2025-03-28 11:21:00,86015.0,86095.0,86015.0,86095.0,1.76803296
2025-03-28 11:22:00,86110.0,86232.5,86110.0,86205.0,2.26000416
2025-03-28 11:23:00,86177.5,86237.5,86177.5,86230.0,1.4670866
2025-03-28 11:24:00,86245.0,86245.0,86210.0,86210.0,0.23579891
2025-03-28 11:25:00,86132.5,86132.5,85882.5,86037.5,1.87149896
2025-03-28 11:26:00,86037.5,86127.5,86020.0,86072.5,0.32746754
2025-03-28 11:27:00,86077.5,86135.0,86077.5,86097.5,0.62023287
2025-03-28 11:28:00,86097.5,86097.5,86097.5,86097.5,0.0
2025-03-28 11:29:00,86092.5,86120.0,86092.5,86120.0,0.02032686
2025-03-28 11:30:00,86120.0,86187.5,86105.0,86187.5,0.21075365
2025-03-28 11:31:00,86210.0,86225.0,86197.5,86197.5,0.70346792
2025-03-28 11:32:00,86195.0,86195.0,86085.0,86085.0,1.18616095
2025-03-28 11:33:00,86070.0,86070.0,86025.0,86037.5,0.05775744
2025-03-28 11:34:00,86045.0,86090.0,86045.0,86090.0,0.07342624
2025-03-28 11:35:00,86082.5,86105.0,86082.5,86105.0,0.04762691
2025-03-28 11:36:00,86105.0,86105.0,86105.0,86105.0,0.0
2025-03-28 11:37:00,86002.5,86012.5,85975.0,86012.5,0.2690752
2025-03-28 11:38:00,86022.5,86102.5,86022.5,86102.5,4.64513644
2025-03-28 11:39:00,86105.0,86125.0,86105.0,86110.0,0.66782883
2025-03-28 11:40:00,86112.5,86112.5,86112.5,86112.5,0.01997387
2025-03-28 11:41:00,86137.5,86137.5,86102.5,86112.5,0.20294616
2025-03-28 11:42:00,86120.0,86120.0,86077.5,86077.5,0.79133635
2025-03-28 11:43:00,86082.5,86140.0,86082.5,86122.5,0.60878615
2025-03-28 11:44:00,86090.0,86090.0,86090.0,86090.0,0.02055988
2025-03-28 11:45:00,86120.0,86120.0,86110.0,86110.0,0.25966296
2025-03-28 11:46:00,86102.5,86102.5,86102.5,86102.5,0.23506867
2025-03-28 11:47:00,86060.0,86060.0,86060.0,86060.0,0.23518475
2025-03-28 11:48:00,86045.0,86065.0,86045.0,86065.0,0.02022192
2025-03-28 11:49:00,86090.0,86202.5,86090.0,86202.5,0.0714601
2025-03-28 11:50:00,86202.5,86202.5,86175.0,86185.0,0.22576245
2025-03-28 11:51:00,86172.5,86172.5,86152.5,86152.5,0.62629272
2025-03-28 11:52:00,86152.5,86160.0,86127.5,86130.0,0.45107308
2025-03-28 11:53:00,86142.5,86180.0,86142.5,86180.0,0.45759547
2025-03-28 11:54:00,86190.0,86237.5,86190.0,86237.5,0.20028808
2025-03-28 11:55:00,86250.0,86250.0,86250.0,86250.0,0.21171014
2025-03-28 11:56:00,86230.0,86270.0,86230.0,86257.5,0.44394197
2025-03-28 11:57:00,86267.5,86267.5,86242.5,86242.5,0.05345362
2025-03-28 11:58:00,86242.5,86242.5,86242.5,86242.5,0.0
2025-03-28 11:59:00,86242.5,86242.5,86242.5,86242.5,0.0
2025-03-28 12:00:00,86277.5,86305.0,86277.5,86305.0,0.14449396
2025-03-28 12:01:00,86290.0,86290.0,86227.5,86230.0,0.33233912
2025-03-28 12:02:00,86205.0,86262.5,86205.0,86262.5,0.03085058
2025-03-28 12:03:00,86262.5,86262.5,86262.5,86262.5,0.0
2025-03-28 12:04:00,86262.5,86262.5,86262.5,86262.5,0.0
2025-03-28 12:05:00,86210.0,86210.0,86185.0,86185.0,1.84220557
2025-03-28 12:06:00,86175.0,86175.0,86175.0,86175.0,0.84406769
2025-03-28 12:07:00,86172.5,86185.0,86172.5,86185.0,1.15689048
2025-03-28 12:08:00,86230.0,86230.0,86230.0,86230.0,1.08041729
2025-03-28 12:09:00,86192.5,86192.5,86192.5,86192.5,0.24035184
2025-03-28 12:10:00,86192.5,86192.5,86192.5,86192.5,0.0
2025-03-28 12:11:00,86192.5,86192.5,86192.5,86192.5,0.0
2025-03-28 12:12:00,86185.0,86185.0,86185.0,86185.0,0.01995707
2025-03-28 12:13:00,86225.0,86225.0,86225.0,86225.0,0.00104378
2025-03-28 12:14:00,86225.0,86225.0,86225.0,86225.0,0.0
2025-03-28 12:15:00,86225.0,86225.0,86225.0,86225.0,0.0
2025-03-28 12:16:00,86192.5,86192.5,86192.5,86192.5,0.01995533
2025-03-28 12:17:00,86157.5,86157.5,86157.5,86157.5,0.01996344
2025-03-28 12:18:00,86157.5,86157.5,86157.5,86157.5,0.0
2025-03-28 12:19:00,86240.0,86240.0,86217.5,86217.5,0.02099315
2025-03-28 12:20:00,86217.5,86217.5,86217.5,86217.5,0.0
2025-03-28 12:21:00,86217.5,86217.5,86217.5,86217.5,0.0
2025-03-28 12:22:00,86230.0,86230.0,86230.0,86230.0,0.01994665
2025-03-28 12:23:00,86252.5,86252.5,86252.5,86252.5,0.02005739
2025-03-28 12:24:00,86252.5,86252.5,86252.5,86252.5,0.0
2025-03-28 12:25:00,86252.5,86252.5,86252.5,86252.5,0.0
2025-03-28 12:26:00,86310.0,86310.0,86310.0,86310.0,0.00081103
2025-03-28 12:27:00,86340.0,86340.0,86340.0,86340.0,0.61628604
2025-03-28 12:28:00,86335.0,86335.0,86335.0,86335.0,0.00104245
2025-03-28 12:29:00,86365.0,86442.5,86365.0,86440.0,0.58370021
2025-03-28 12:30:00,86410.0,86625.0,86172.5,86175.0,4.88078636
2025-03-28 12:31:00,86207.5,86235.0,86080.0,86080.0,0.68472985
2025-03-28 12:32:00,86090.0,86217.5,86090.0,86217.5,0.10734269
