timestamp,open,high,low,close,volume
2025-04-01 07:45:00,84515.0,84532.5,84455.0,84527.5,1.90603962
2025-04-01 07:50:00,84545.0,84545.0,84470.0,84482.5,1.81686313
2025-04-01 07:55:00,84422.5,84437.5,84422.5,84422.5,0.10849653
2025-04-01 08:00:00,84415.0,84542.5,84415.0,84542.5,1.80352669
2025-04-01 08:05:00,84527.5,84610.0,84527.5,84547.5,1.28569184
2025-04-01 08:10:00,84552.5,84652.5,84552.5,84652.5,0.13599481
2025-04-01 08:15:00,84705.0,84820.0,84692.5,84797.5,0.50505853
2025-04-01 08:20:00,84765.0,84822.5,84765.0,84800.0,0.20908287
2025-04-01 08:25:00,84705.0,84997.5,84705.0,84952.5,1.21282905
2025-04-01 08:30:00,84890.0,85152.5,84887.5,85080.0,1.18449791
2025-04-01 08:35:00,85012.5,85097.5,84990.0,84990.0,0.07916322
2025-04-01 08:40:00,84915.0,84985.0,84907.5,84960.0,0.86833887
2025-04-01 08:45:00,84970.0,85137.5,84970.0,85132.5,0.53558171
2025-04-01 08:50:00,85065.0,85197.5,85062.5,85092.5,0.16627849
2025-04-01 08:55:00,85047.5,85110.0,85042.5,85110.0,0.09123948
2025-04-01 09:00:00,85110.0,85110.0,85110.0,85110.0,0.0
2025-04-01 09:05:00,85110.0,85110.0,85110.0,85110.0,0.0
2025-04-01 09:10:00,85105.0,85157.5,85037.5,85075.0,0.57689537
2025-04-01 09:15:00,85207.5,85267.5,85207.5,85232.5,1.39629139
2025-04-01 09:20:00,85227.5,85265.0,85227.5,85265.0,0.12772287
2025-04-01 09:25:00,85155.0,85180.0,85135.0,85180.0,0.23030521
2025-04-01 09:30:00,85265.0,85265.0,85265.0,85265.0,0.11962705
2025-04-01 09:35:00,85260.0,85260.0,85160.0,85160.0,0.00939036
2025-04-01 09:40:00,85235.0,85235.0,85235.0,85235.0,0.00703936
2025-04-01 09:45:00,85235.0,85235.0,85235.0,85235.0,0.0
2025-04-01 09:50:00,85370.0,85370.0,85342.5,85342.5,0.01393933
2025-04-01 09:55:00,85315.0,85315.0,85315.0,85315.0,0.00058606
2025-04-01 10:00:00,85390.0,85390.0,85207.5,85297.5,1.5882056
2025-04-01 10:05:00,85297.5,85297.5,85297.5,85297.5,0.0
2025-04-01 10:10:00,85207.5,85305.0,85207.5,85290.0,0.55977432
2025-04-01 10:15:00,85310.0,85485.0,85310.0,85462.5,1.01635426
2025-04-01 10:20:00,85470.0,85485.0,85427.5,85427.5,1.02313716
2025-04-01 10:25:00,85390.0,85390.0,85390.0,85390.0,0.02342195
